#,Date-Time (MDT),Ch: 1 - Temperature   (Â°C ),Host Connected,End of File,EOF,"Temp, °F"
40098,2022-07-13 6:32:38,9.993016985,,,,49.99
40099,2022-07-13 6:35:38,10.12171851,,,,50.22
40100,2022-07-13 6:38:38,10.078818,,,,50.14
40101,2022-07-13 6:41:38,10.12171851,,,,50.22
40102,2022-07-13 6:44:38,9.950116475,,,,49.91
40103,2022-07-13 6:47:38,10.03591749,,,,50.06
40104,2022-07-13 6:50:38,10.03591749,,,,50.06
40105,2022-07-13 6:53:38,10.12171851,,,,50.22
40106,2022-07-13 6:56:38,10.33622106,,,,50.61
40107,2022-07-13 6:59:38,10.72232352,,,,51.30
40108,2022-07-13 7:02:38,10.85102505,,,,51.53
40109,2022-07-13 7:05:38,10.89392556,,,,51.61
40110,2022-07-13 7:08:38,10.80812454,,,,51.45
40111,2022-07-13 7:11:38,10.93682607,,,,51.69
40112,2022-07-13 7:14:38,11.0655276,,,,51.92
40113,2022-07-13 7:17:38,11.15132862,,,,52.07
40114,2022-07-13 7:20:38,11.28003014,,,,52.30
40115,2022-07-13 7:23:38,11.15132862,,,,52.07
40116,2022-07-13 7:26:38,11.32293065,,,,52.38
40117,2022-07-13 7:29:38,11.53743108,,,,52.77
40118,2022-07-13 7:32:38,11.66613261,,,,53.00
40119,2022-07-13 7:35:38,11.70903312,,,,53.08
40120,2022-07-13 7:38:38,11.79483414,,,,53.23
40121,2022-07-13 7:41:38,11.88063516,,,,53.39
40122,2022-07-13 7:44:38,11.88063516,,,,53.39
40123,2022-07-13 7:47:38,12.0951377,,,,53.77
40124,2022-07-13 7:50:38,12.26673762,,,,54.08
40125,2022-07-13 7:53:38,12.39543915,,,,54.31
40126,2022-07-13 7:56:38,12.6528422,,,,54.78
40127,2022-07-13 7:59:38,12.99604416,,,,55.39
40128,2022-07-13 8:02:38,13.29634772,,,,55.93
40129,2022-07-13 8:05:38,13.38214874,,,,56.09
40130,2022-07-13 8:08:38,13.6395518,,,,56.55
40131,2022-07-13 8:11:38,13.89695274,,,,57.01
40132,2022-07-13 8:14:38,14.15435579,,,,57.48
40133,2022-07-13 8:17:38,14.36885834,,,,57.86
40134,2022-07-13 8:20:38,14.62625927,,,,58.33
40135,2022-07-13 8:23:38,14.7549608,,,,58.56
40136,2022-07-13 8:26:38,14.49755775,,,,58.10
40137,2022-07-13 8:29:38,14.71206029,,,,58.48
40138,2022-07-13 8:32:38,14.58335876,,,,58.25
40139,2022-07-13 8:35:38,14.66915978,,,,58.40
40140,2022-07-13 8:38:38,14.88366233,,,,58.79
40141,2022-07-13 8:41:38,14.79786131,,,,58.64
40142,2022-07-13 8:44:38,14.84076182,,,,58.71
40143,2022-07-13 8:47:38,14.92656284,,,,58.87
40144,2022-07-13 8:50:38,15.14106539,,,,59.25
40145,2022-07-13 8:53:38,15.35556581,,,,59.64
40146,2022-07-13 8:56:38,15.61296887,,,,60.10
40147,2022-07-13 8:59:38,16.17067337,,,,61.11
40148,2022-07-13 9:02:38,16.51387744,,,,61.72
40149,2022-07-13 9:05:38,16.77127838,,,,62.19
40150,2022-07-13 9:08:38,16.98578093,,,,62.57
40151,2022-07-13 9:11:38,17.28608449,,,,63.11
40152,2022-07-13 9:14:38,17.67218696,,,,63.81
40153,2022-07-13 9:17:38,17.07158195,,,,62.73
40154,2022-07-13 9:20:38,17.37188551,,,,63.27
40155,2022-07-13 9:23:38,18.22989146,,,,64.81
40156,2022-07-13 9:26:38,18.18699307,,,,64.74
40157,2022-07-13 9:29:38,18.61599816,,,,65.51
40158,2022-07-13 9:32:38,18.35859511,,,,65.05
40159,2022-07-13 9:35:38,18.61599816,,,,65.51
40160,2022-07-13 9:38:38,18.91629961,,,,66.05
40161,2022-07-13 9:41:38,18.91629961,,,,66.05
40162,2022-07-13 9:44:38,18.83049859,,,,65.89
40163,2022-07-13 9:47:38,19.47400411,,,,67.05
40164,2022-07-13 9:50:38,19.3453047,,,,66.82
40165,2022-07-13 9:53:38,19.43110148,,,,66.98
40166,2022-07-13 9:56:38,19.5169025,,,,67.13
40167,2022-07-13 9:59:38,19.68850454,,,,67.44
40168,2022-07-13 10:02:38,19.55980513,,,,67.21
40169,2022-07-13 10:05:38,19.86010657,,,,67.75
40170,2022-07-13 10:08:38,20.11750963,,,,68.21
40171,2022-07-13 10:11:38,20.84681617,,,,69.52
40172,2022-07-13 10:14:38,21.23291863,,,,70.22
40173,2022-07-13 10:17:38,21.70482212,,,,71.07
40174,2022-07-13 10:20:38,21.27582126,,,,70.30
40175,2022-07-13 10:23:38,20.84681617,,,,69.52
40176,2022-07-13 10:26:38,21.0613166,,,,69.91
40177,2022-07-13 10:29:38,21.0613166,,,,69.91
40178,2022-07-13 10:32:38,21.61902534,,,,70.91
40179,2022-07-13 10:35:38,22.0051278,,,,71.61
40180,2022-07-13 10:38:38,22.34833188,,,,72.23
40181,2022-07-13 10:41:38,22.34833188,,,,72.23
40182,2022-07-13 10:44:38,22.47703128,,,,72.46
40183,2022-07-13 10:47:38,21.61902534,,,,70.91
40184,2022-07-13 10:50:38,21.40452067,,,,70.53
40185,2022-07-13 10:53:38,22.17672984,,,,71.92
40186,2022-07-13 10:56:38,22.0051278,,,,71.61
40187,2022-07-13 10:59:38,22.09092882,,,,71.76
40188,2022-07-13 11:02:38,22.17672984,,,,71.92
40189,2022-07-13 11:05:38,22.60573069,,,,72.69
40190,2022-07-13 11:08:38,22.73443434,,,,72.92
40191,2022-07-13 11:11:38,23.50663927,,,,74.31
40192,2022-07-13 11:14:38,23.76404232,,,,74.78
40193,2022-07-13 11:17:38,23.50663927,,,,74.31
40194,2022-07-13 11:20:38,23.20633782,,,,73.77
40195,2022-07-13 11:23:38,23.46374088,,,,74.23
40196,2022-07-13 11:26:38,23.24923621,,,,73.85
40197,2022-07-13 11:29:38,23.50663927,,,,74.31
40198,2022-07-13 11:32:38,23.97854699,,,,75.16
40199,2022-07-13 11:35:38,24.75075192,,,,76.55
40200,2022-07-13 11:38:38,24.06434377,,,,75.32
40201,2022-07-13 11:41:38,25.17975701,,,,77.32
40202,2022-07-13 11:44:38,24.32174683,,,,75.78
40203,2022-07-13 11:47:38,24.62205251,,,,76.32
40204,2022-07-13 11:50:38,23.59244029,,,,74.47
40205,2022-07-13 11:53:38,23.59244029,,,,74.47
40206,2022-07-13 11:56:38,23.80694495,,,,74.85
40207,2022-07-13 11:59:38,23.59244029,,,,74.47
40208,2022-07-13 12:02:38,23.67824131,,,,74.62
40209,2022-07-13 12:05:38,23.59244029,,,,74.47
40210,2022-07-13 12:08:38,23.93564436,,,,75.08
40211,2022-07-13 12:11:38,24.36464945,,,,75.86
40212,2022-07-13 12:14:38,24.57914988,,,,76.24
40213,2022-07-13 12:17:38,24.15014479,,,,75.47
40214,2022-07-13 12:20:38,23.93564436,,,,75.08
40215,2022-07-13 12:23:38,24.06434377,,,,75.32
40216,2022-07-13 12:26:38,23.72114393,,,,74.70
40217,2022-07-13 12:29:38,24.19304742,,,,75.55
40218,2022-07-13 12:32:38,24.40754784,,,,75.93
40219,2022-07-13 12:35:38,24.92235396,,,,76.86
40220,2022-07-13 12:38:38,24.83655294,,,,76.71
40221,2022-07-13 12:41:38,24.45045047,,,,76.01
40222,2022-07-13 12:44:38,24.19304742,,,,75.55
40223,2022-07-13 12:47:38,23.97854699,,,,75.16
40224,2022-07-13 12:50:38,24.02144538,,,,75.24
40225,2022-07-13 12:53:38,24.1072464,,,,75.39
40226,2022-07-13 12:56:38,24.75075192,,,,76.55
40227,2022-07-13 12:59:38,26.38096703,,,,79.49
40228,2022-07-13 13:02:38,27.28187561,,,,81.11
40229,2022-07-13 13:05:38,27.75377909,,,,81.96
40230,2022-07-13 13:08:38,26.50966644,,,,79.72
40231,2022-07-13 13:11:38,26.72417111,,,,80.10
40232,2022-07-13 13:14:38,26.98157416,,,,80.57
40233,2022-07-13 13:17:38,26.68126848,,,,80.03
40234,2022-07-13 13:20:38,26.59546746,,,,79.87
40235,2022-07-13 13:23:38,28.22568258,,,,82.81
40236,2022-07-13 13:26:38,28.3114836,,,,82.96
40237,2022-07-13 13:29:38,28.65468767,,,,83.58
40238,2022-07-13 13:32:38,29.12659115,,,,84.43
40239,2022-07-13 13:35:38,28.44018724,,,,83.19
40240,2022-07-13 13:38:38,28.48308563,,,,83.27
40241,2022-07-13 13:41:38,28.61178504,,,,83.50
40242,2022-07-13 13:44:38,28.69758606,,,,83.66
40243,2022-07-13 13:47:38,29.04079013,,,,84.27
40244,2022-07-13 13:50:38,29.29819319,,,,84.74
40245,2022-07-13 13:53:38,28.65468767,,,,83.58
40246,2022-07-13 13:56:38,28.82628971,,,,83.89
40247,2022-07-13 13:59:38,27.324774,,,,81.18
40248,2022-07-13 14:02:38,27.62507968,,,,81.73
40249,2022-07-13 14:05:38,26.98157416,,,,80.57
40250,2022-07-13 14:08:38,26.98157416,,,,80.57
40251,2022-07-13 14:11:38,26.33806441,,,,79.41
40252,2022-07-13 14:14:38,26.42386542,,,,79.56
40253,2022-07-13 14:17:38,25.99486457,,,,78.79
40254,2022-07-13 14:20:38,25.35135905,,,,77.63
40255,2022-07-13 14:23:38,25.05105337,,,,77.09
40256,2022-07-13 14:26:38,24.6649509,,,,76.40
40257,2022-07-13 14:29:38,24.36464945,,,,75.86
40258,2022-07-13 14:32:38,24.83655294,,,,76.71
40259,2022-07-13 14:35:38,25.7803599,,,,78.40
40260,2022-07-13 14:38:38,25.52296109,,,,77.94
40261,2022-07-13 14:41:38,25.73746151,,,,78.33
40262,2022-07-13 14:44:38,26.55256907,,,,79.79
40263,2022-07-13 14:47:38,27.19607459,,,,80.95
40264,2022-07-13 14:50:38,27.15317196,,,,80.88
40265,2022-07-13 14:53:38,27.58217706,,,,81.65
40266,2022-07-13 14:56:38,27.15317196,,,,80.88
40267,2022-07-13 14:59:38,26.55256907,,,,79.79
40268,2022-07-13 15:02:38,27.41057502,,,,81.34
40269,2022-07-13 15:05:38,28.35438622,,,,83.04
40270,2022-07-13 15:08:38,28.78338708,,,,83.81
40271,2022-07-13 15:11:38,28.3114836,,,,82.96
40272,2022-07-13 15:14:38,27.62507968,,,,81.73
40273,2022-07-13 15:17:38,26.46676805,,,,79.64
40274,2022-07-13 15:20:38,25.73746151,,,,78.33
40275,2022-07-13 15:23:38,27.19607459,,,,80.95
40276,2022-07-13 15:26:38,27.8824785,,,,82.19
40277,2022-07-13 15:29:38,28.18278419,,,,82.73
40278,2022-07-13 15:32:38,28.61178504,,,,83.50
40279,2022-07-13 15:35:38,28.3114836,,,,82.96
40280,2022-07-13 15:38:38,28.91209073,,,,84.04
40281,2022-07-13 15:41:38,28.35438622,,,,83.04
40282,2022-07-13 15:44:38,29.4268926,,,,84.97
40283,2022-07-13 15:47:38,28.82628971,,,,83.89
40284,2022-07-13 15:50:38,28.44018724,,,,83.19
40285,2022-07-13 15:53:38,26.98157416,,,,80.57
40286,2022-07-13 15:56:38,28.3114836,,,,82.96
40287,2022-07-13 15:59:38,28.18278419,,,,82.73
40288,2022-07-13 16:02:38,27.45347765,,,,81.42
40289,2022-07-13 16:05:38,27.75377909,,,,81.96
40290,2022-07-13 16:08:38,28.18278419,,,,82.73
40291,2022-07-13 16:11:38,28.01118215,,,,82.42
40292,2022-07-13 16:14:38,28.05408054,,,,82.50
40293,2022-07-13 16:17:38,27.75377909,,,,81.96
40294,2022-07-13 16:20:38,27.45347765,,,,81.42
40295,2022-07-13 16:23:38,27.11027357,,,,80.80
40296,2022-07-13 16:26:38,27.53927867,,,,81.57
40297,2022-07-13 16:29:38,27.8824785,,,,82.19
40298,2022-07-13 16:32:38,27.36767663,,,,81.26
40299,2022-07-13 16:35:38,26.12356398,,,,79.02
40300,2022-07-13 16:38:38,25.13685438,,,,77.25
40301,2022-07-13 16:41:38,24.36464945,,,,75.86
40302,2022-07-13 16:44:38,23.93564436,,,,75.08
40303,2022-07-13 16:47:38,23.76404232,,,,74.78
40304,2022-07-13 16:50:38,23.80694495,,,,74.85
40305,2022-07-13 16:53:38,23.42083825,,,,74.16
40306,2022-07-13 16:56:38,23.59244029,,,,74.47
40307,2022-07-13 16:59:38,23.72114393,,,,74.70
40308,2022-07-13 17:02:38,23.50663927,,,,74.31
40309,2022-07-13 17:05:38,23.50663927,,,,74.31
40310,2022-07-13 17:08:38,23.42083825,,,,74.16
40311,2022-07-13 17:11:38,23.20633782,,,,73.77
40312,2022-07-13 17:14:38,23.07763841,,,,73.54
40313,2022-07-13 17:17:38,23.33503723,,,,74.00
40314,2022-07-13 17:20:38,23.33503723,,,,74.00
40315,2022-07-13 17:23:38,22.86313375,,,,73.15
40316,2022-07-13 17:26:38,22.77733273,,,,73.00
40317,2022-07-13 17:29:38,22.77733273,,,,73.00
40318,2022-07-13 17:32:38,22.9918374,,,,73.39
40319,2022-07-13 17:35:38,22.69153171,,,,72.84
40320,2022-07-13 17:38:38,22.9918374,,,,73.39
40321,2022-07-13 17:41:38,23.33503723,,,,74.00
40322,2022-07-13 17:44:38,23.33503723,,,,74.00
40323,2022-07-13 17:47:38,23.20633782,,,,73.77
40324,2022-07-13 17:50:38,22.69153171,,,,72.84
40325,2022-07-13 17:53:38,22.39123027,,,,72.30
40326,2022-07-13 17:56:38,22.51992967,,,,72.54
40327,2022-07-13 17:59:38,21.91932678,,,,71.45
40328,2022-07-13 18:02:38,21.66192373,,,,70.99
40329,2022-07-13 18:05:38,22.26253086,,,,72.07
40330,2022-07-13 18:08:38,22.0051278,,,,71.61
40331,2022-07-13 18:11:38,21.87642415,,,,71.38
40332,2022-07-13 18:14:38,21.74772475,,,,71.15
40333,2022-07-13 18:17:38,21.53322432,,,,70.76
40334,2022-07-13 18:20:38,21.49032169,,,,70.68
40335,2022-07-13 18:23:38,21.79062314,,,,71.22
40336,2022-07-13 18:26:38,22.30542925,,,,72.15
40337,2022-07-13 18:29:38,21.96222517,,,,71.53
40338,2022-07-13 18:32:38,21.91932678,,,,71.45
40339,2022-07-13 18:35:38,21.49032169,,,,70.68
40340,2022-07-13 18:38:38,21.49032169,,,,70.68
40341,2022-07-13 18:41:38,22.0051278,,,,71.61
40342,2022-07-13 18:44:38,22.13382721,,,,71.84
40343,2022-07-13 18:47:38,21.96222517,,,,71.53
40344,2022-07-13 18:50:38,21.61902534,,,,70.91
40345,2022-07-13 18:53:38,21.23291863,,,,70.22
40346,2022-07-13 18:56:38,20.93261719,,,,69.68
40347,2022-07-13 18:59:38,21.01841821,,,,69.83
40348,2022-07-13 19:02:38,20.93261719,,,,69.68
40349,2022-07-13 19:05:38,20.80391778,,,,69.45
40350,2022-07-13 19:08:38,20.54651472,,,,68.98
40351,2022-07-13 19:11:38,20.58941311,,,,69.06
40352,2022-07-13 19:14:38,20.93261719,,,,69.68
40353,2022-07-13 19:17:38,20.84681617,,,,69.52
40354,2022-07-13 19:20:38,20.63231574,,,,69.14
40355,2022-07-13 19:23:38,21.27582126,,,,70.30
40356,2022-07-13 19:26:38,21.49032169,,,,70.68
40357,2022-07-13 19:29:38,21.27582126,,,,70.30
40358,2022-07-13 19:32:38,21.0613166,,,,69.91
40359,2022-07-13 19:35:38,21.23291863,,,,70.22
40360,2022-07-13 19:38:38,21.40452067,,,,70.53
40361,2022-07-13 19:41:38,21.23291863,,,,70.22
40362,2022-07-13 19:44:38,20.93261719,,,,69.68
40363,2022-07-13 19:47:38,20.63231574,,,,69.14
40364,2022-07-13 19:50:38,20.76101515,,,,69.37
40365,2022-07-13 19:53:38,19.3453047,,,,66.82
40366,2022-07-13 19:56:38,19.60270352,,,,67.28
40367,2022-07-13 19:59:38,20.93261719,,,,69.68
40368,2022-07-13 20:02:38,21.10421922,,,,69.99
40369,2022-07-13 20:05:38,19.68850454,,,,67.44
40370,2022-07-13 20:08:38,19.38820309,,,,66.90
40371,2022-07-13 20:11:38,19.04499902,,,,66.28
40372,2022-07-13 20:14:38,19.21660105,,,,66.59
40373,2022-07-13 20:17:38,19.04499902,,,,66.28
40374,2022-07-13 20:20:38,19.04499902,,,,66.28
40375,2022-07-13 20:23:38,20.80391778,,,,69.45
40376,2022-07-13 20:26:38,20.97551558,,,,69.76
40377,2022-07-13 20:29:38,20.58941311,,,,69.06
40378,2022-07-13 20:32:38,20.16041226,,,,68.29
40379,2022-07-13 20:35:38,20.20331065,,,,68.37
40380,2022-07-13 20:38:38,19.60270352,,,,67.28
40381,2022-07-13 20:41:38,18.87339698,,,,65.97
40382,2022-07-13 20:44:38,18.83049859,,,,65.89
40383,2022-07-13 20:47:38,18.87339698,,,,65.97
40384,2022-07-13 20:50:38,18.27279409,,,,64.89
40385,2022-07-13 20:53:38,17.9724884,,,,64.35
40386,2022-07-13 20:56:38,18.05828942,,,,64.50
40387,2022-07-13 20:59:38,18.05828942,,,,64.50
40388,2022-07-13 21:02:38,18.18699307,,,,64.74
40389,2022-07-13 21:05:38,18.18699307,,,,64.74
40390,2022-07-13 21:08:38,17.9724884,,,,64.35
40391,2022-07-13 21:11:38,17.41478602,,,,63.35
40392,2022-07-13 21:14:38,17.28608449,,,,63.11
40393,2022-07-13 21:17:38,17.15738297,,,,62.88
40394,2022-07-13 21:20:38,16.89997991,,,,62.42
40395,2022-07-13 21:23:38,16.64257897,,,,61.96
40396,2022-07-13 21:26:38,16.42807643,,,,61.57
40397,2022-07-13 21:29:38,16.38517592,,,,61.49
40398,2022-07-13 21:32:38,16.25647439,,,,61.26
40399,2022-07-13 21:35:38,15.91327243,,,,60.64
40400,2022-07-13 21:38:38,15.82747142,,,,60.49
40401,2022-07-13 21:41:38,15.7416704,,,,60.34
40402,2022-07-13 21:44:38,15.61296887,,,,60.10
40403,2022-07-13 21:47:38,15.52716785,,,,59.95
40404,2022-07-13 21:50:38,15.09816488,,,,59.18
40405,2022-07-13 21:53:38,14.92656284,,,,58.87
40406,2022-07-13 21:56:38,14.92656284,,,,58.87
40407,2022-07-13 21:59:38,14.96946335,,,,58.95
40408,2022-07-13 22:02:38,14.88366233,,,,58.79
40409,2022-07-13 22:05:38,14.96946335,,,,58.95
40410,2022-07-13 22:08:38,14.7549608,,,,58.56
40411,2022-07-13 22:11:38,14.96946335,,,,58.95
40412,2022-07-13 22:14:38,14.88366233,,,,58.79
40413,2022-07-13 22:17:38,15.01236386,,,,59.02
40414,2022-07-13 22:20:38,14.84076182,,,,58.71
40415,2022-07-13 22:23:38,14.62625927,,,,58.33
40416,2022-07-13 22:26:38,14.41175885,,,,57.94
40417,2022-07-13 22:29:38,14.28305732,,,,57.71
40418,2022-07-13 22:32:38,14.15435579,,,,57.48
40419,2022-07-13 22:35:38,14.1972563,,,,57.56
40420,2022-07-13 22:38:38,14.1972563,,,,57.56
40421,2022-07-13 22:41:38,14.28305732,,,,57.71
40422,2022-07-13 22:44:38,14.36885834,,,,57.86
40423,2022-07-13 22:47:38,14.49755775,,,,58.10
40424,2022-07-13 22:50:38,14.84076182,,,,58.71
40425,2022-07-13 22:53:38,14.96946335,,,,58.95
40426,2022-07-13 22:56:38,15.3126653,,,,59.56
40427,2022-07-13 22:59:38,15.18396589,,,,59.33
40428,2022-07-13 23:02:38,15.18396589,,,,59.33
40429,2022-07-13 23:05:38,14.88366233,,,,58.79
40430,2022-07-13 23:08:38,14.7549608,,,,58.56
40431,2022-07-13 23:11:38,14.62625927,,,,58.33
40432,2022-07-13 23:14:38,14.66915978,,,,58.40
40433,2022-07-13 23:17:38,14.71206029,,,,58.48
40434,2022-07-13 23:20:38,15.14106539,,,,59.25
40435,2022-07-13 23:23:38,15.26976479,,,,59.49
40436,2022-07-13 23:26:38,14.66915978,,,,58.40
40437,2022-07-13 23:29:38,14.15435579,,,,57.48
40438,2022-07-13 23:32:38,13.81115172,,,,56.86
40439,2022-07-13 23:35:38,13.46794976,,,,56.24
40440,2022-07-13 23:38:38,13.33924823,,,,56.01
40441,2022-07-13 23:41:38,13.25344721,,,,55.86
40442,2022-07-13 23:44:38,13.59665129,,,,56.47
40443,2022-07-13 23:47:38,14.11145528,,,,57.40
40444,2022-07-13 23:50:38,14.41175885,,,,57.94
40445,2022-07-13 23:53:38,14.32595783,,,,57.79
40446,2022-07-13 23:56:38,13.93985324,,,,57.09
40447,2022-07-13 23:59:38,13.51085027,,,,56.32
40448,2022-07-14 0:02:38,13.51085027,,,,56.32
40449,2022-07-14 0:05:38,13.33924823,,,,56.01
40450,2022-07-14 0:08:38,13.25344721,,,,55.86
40451,2022-07-14 0:11:38,13.25344721,,,,55.86
40452,2022-07-14 0:14:38,13.21054671,,,,55.78
40453,2022-07-14 0:17:38,12.91024314,,,,55.24
40454,2022-07-14 0:20:38,12.60994169,,,,54.70
40455,2022-07-14 0:23:38,12.56704119,,,,54.62
40456,2022-07-14 0:26:38,13.33924823,,,,56.01
40457,2022-07-14 0:29:38,13.93985324,,,,57.09
40458,2022-07-14 0:32:38,14.06855477,,,,57.32
40459,2022-07-14 0:35:38,14.28305732,,,,57.71
40460,2022-07-14 0:38:38,14.58335876,,,,58.25
40461,2022-07-14 0:41:38,14.66915978,,,,58.40
40462,2022-07-14 0:44:38,14.71206029,,,,58.48
40463,2022-07-14 0:47:38,14.45465724,,,,58.02
40464,2022-07-14 0:50:38,14.24015681,,,,57.63
40465,2022-07-14 0:53:38,14.28305732,,,,57.71
40466,2022-07-14 0:56:38,14.41175885,,,,57.94
40467,2022-07-14 0:59:38,14.49755775,,,,58.10
40468,2022-07-14 1:02:38,14.88366233,,,,58.79
40469,2022-07-14 1:05:38,15.01236386,,,,59.02
40470,2022-07-14 1:08:38,14.96946335,,,,58.95
40471,2022-07-14 1:11:38,14.88366233,,,,58.79
40472,2022-07-14 1:14:38,14.49755775,,,,58.10
40473,2022-07-14 1:17:38,13.68245019,,,,56.63
40474,2022-07-14 1:20:38,13.46794976,,,,56.24
40475,2022-07-14 1:23:38,13.51085027,,,,56.32
40476,2022-07-14 1:26:38,13.46794976,,,,56.24
40477,2022-07-14 1:29:38,13.12474569,,,,55.62
40478,2022-07-14 1:32:38,13.33924823,,,,56.01
40479,2022-07-14 1:35:38,13.98275375,,,,57.17
40480,2022-07-14 1:38:38,14.28305732,,,,57.71
40481,2022-07-14 1:41:38,14.1972563,,,,57.56
40482,2022-07-14 1:44:38,14.24015681,,,,57.63
40483,2022-07-14 1:47:38,14.41175885,,,,57.94
40484,2022-07-14 1:50:38,14.24015681,,,,57.63
40485,2022-07-14 1:53:38,14.32595783,,,,57.79
40486,2022-07-14 1:56:38,14.45465724,,,,58.02
40487,2022-07-14 1:59:38,14.49755775,,,,58.10
40488,2022-07-14 2:02:38,14.58335876,,,,58.25
40489,2022-07-14 2:05:38,14.58335876,,,,58.25
40490,2022-07-14 2:08:38,14.58335876,,,,58.25
40491,2022-07-14 2:11:38,14.49755775,,,,58.10
40492,2022-07-14 2:14:38,14.15435579,,,,57.48
40493,2022-07-14 2:17:38,13.68245019,,,,56.63
40494,2022-07-14 2:20:38,13.6395518,,,,56.55
40495,2022-07-14 2:23:38,13.46794976,,,,56.24
40496,2022-07-14 2:26:38,13.6395518,,,,56.55
40497,2022-07-14 2:29:38,13.6395518,,,,56.55
40498,2022-07-14 2:32:38,13.33924823,,,,56.01
40499,2022-07-14 2:35:38,13.25344721,,,,55.86
40500,2022-07-14 2:38:38,13.38214874,,,,56.09
40501,2022-07-14 2:41:38,13.89695274,,,,57.01
40502,2022-07-14 2:44:38,13.98275375,,,,57.17
40503,2022-07-14 2:47:38,13.89695274,,,,57.01
40504,2022-07-14 2:50:38,13.7253507,,,,56.71
40505,2022-07-14 2:53:38,13.59665129,,,,56.47
40506,2022-07-14 2:56:38,13.7253507,,,,56.71
40507,2022-07-14 2:59:38,13.76825121,,,,56.78
40508,2022-07-14 3:02:38,13.93985324,,,,57.09
40509,2022-07-14 3:05:38,14.06855477,,,,57.32
40510,2022-07-14 3:08:38,13.76825121,,,,56.78
40511,2022-07-14 3:11:38,13.51085027,,,,56.32
40512,2022-07-14 3:14:38,13.6395518,,,,56.55
40513,2022-07-14 3:17:38,13.7253507,,,,56.71
40514,2022-07-14 3:20:38,13.93985324,,,,57.09
40515,2022-07-14 3:23:38,13.81115172,,,,56.86
40516,2022-07-14 3:26:38,13.81115172,,,,56.86
40517,2022-07-14 3:29:38,13.68245019,,,,56.63
40518,2022-07-14 3:32:38,13.59665129,,,,56.47
40519,2022-07-14 3:35:38,13.42504925,,,,56.17
40520,2022-07-14 3:38:38,13.38214874,,,,56.09
40521,2022-07-14 3:41:38,13.38214874,,,,56.09
40522,2022-07-14 3:44:38,13.6395518,,,,56.55
40523,2022-07-14 3:47:38,13.7253507,,,,56.71
40524,2022-07-14 3:50:38,13.89695274,,,,57.01
40525,2022-07-14 3:53:38,13.81115172,,,,56.86
40526,2022-07-14 3:56:38,13.85405223,,,,56.94
40527,2022-07-14 3:59:38,13.93985324,,,,57.09
40528,2022-07-14 4:02:38,14.11145528,,,,57.40
40529,2022-07-14 4:05:38,14.15435579,,,,57.48
40530,2022-07-14 4:08:38,14.1972563,,,,57.56
40531,2022-07-14 4:11:38,14.1972563,,,,57.56
40532,2022-07-14 4:14:38,14.28305732,,,,57.71
40533,2022-07-14 4:17:38,14.41175885,,,,57.94
40534,2022-07-14 4:20:38,14.15435579,,,,57.48
40535,2022-07-14 4:23:38,14.02565426,,,,57.25
40536,2022-07-14 4:26:38,13.93985324,,,,57.09
40537,2022-07-14 4:29:38,13.7253507,,,,56.71
40538,2022-07-14 4:32:38,13.21054671,,,,55.78
40539,2022-07-14 4:35:38,13.03894467,,,,55.47
40540,2022-07-14 4:38:38,12.95314365,,,,55.32
40541,2022-07-14 4:41:38,12.95314365,,,,55.32
40542,2022-07-14 4:44:38,12.99604416,,,,55.39
40543,2022-07-14 4:47:38,13.08184518,,,,55.55
40544,2022-07-14 4:50:38,12.95314365,,,,55.32
40545,2022-07-14 4:53:38,12.91024314,,,,55.24
40546,2022-07-14 4:56:38,12.82444424,,,,55.08
40547,2022-07-14 4:59:38,12.60994169,,,,54.70
40548,2022-07-14 5:02:38,12.39543915,,,,54.31
40549,2022-07-14 5:05:38,12.13803609,,,,53.85
40550,2022-07-14 5:08:38,11.79483414,,,,53.23
40551,2022-07-14 5:11:38,11.53743108,,,,52.77
40552,2022-07-14 5:14:38,11.45163006,,,,52.61
40553,2022-07-14 5:17:38,11.58033159,,,,52.84
40554,2022-07-14 5:20:38,11.49453057,,,,52.69
40555,2022-07-14 5:23:38,11.36582904,,,,52.46
40556,2022-07-14 5:26:38,11.28003014,,,,52.30
40557,2022-07-14 5:29:38,11.40872955,,,,52.54
40558,2022-07-14 5:32:38,11.45163006,,,,52.61
40559,2022-07-14 5:35:38,11.75193363,,,,53.15
40560,2022-07-14 5:38:38,11.88063516,,,,53.39
40561,2022-07-14 5:41:38,11.75193363,,,,53.15
40562,2022-07-14 5:44:38,11.79483414,,,,53.23
40563,2022-07-14 5:47:38,11.66613261,,,,53.00
40564,2022-07-14 5:50:38,11.66613261,,,,53.00
40565,2022-07-14 5:53:38,11.88063516,,,,53.39
40566,2022-07-14 5:56:38,12.30963813,,,,54.16
40567,2022-07-14 5:59:38,12.30963813,,,,54.16
40568,2022-07-14 6:02:38,12.1809366,,,,53.93
40569,2022-07-14 6:05:38,12.1809366,,,,53.93
40570,2022-07-14 6:08:38,12.0951377,,,,53.77
40571,2022-07-14 6:11:38,12.48124017,,,,54.47
40572,2022-07-14 6:14:38,12.48124017,,,,54.47
40573,2022-07-14 6:17:38,12.39543915,,,,54.31
40574,2022-07-14 6:20:38,11.88063516,,,,53.39
40575,2022-07-14 6:23:38,11.83773465,,,,53.31
40576,2022-07-14 6:26:38,12.05223719,,,,53.69
40577,2022-07-14 6:29:38,11.96643617,,,,53.54
