#,Date-Time (MDT),Ch: 1 - Temperature   (°C ),Host Connected,End of File,EOF,"Temp, (*F)"
,4/9/2022 20:23,11.96666667, , ,,53.54
,4/9/2022 20:26,11.79444444, , ,,53.23
,4/9/2022 20:29,11.83888889, , ,,53.31
,4/9/2022 20:32,11.62222222, , ,,52.92
,4/9/2022 20:35,11.45, , ,,52.61
,4/9/2022 20:38,11.32222222, , ,,52.38
,4/9/2022 20:41,11.23888889, , ,,52.23
,4/9/2022 20:44,10.93888889, , ,,51.69
,4/9/2022 20:47,10.97777778, , ,,51.76
,4/9/2022 20:50,11.19444444, , ,,52.15
,4/9/2022 20:53,10.97777778, , ,,51.76
,4/9/2022 20:56,11.96666667, , ,,53.54
,4/9/2022 20:59,12.31111111, , ,,54.16
,4/9/2022 21:02,12.05, , ,,53.69
,4/9/2022 21:05,12.09444444, , ,,53.77
,4/9/2022 21:08,11.88333333, , ,,53.39
,4/9/2022 21:11,11.92222222, , ,,53.46
,4/9/2022 21:14,11.92222222, , ,,53.46
,4/9/2022 21:17,12.31111111, , ,,54.16
,4/9/2022 21:20,11.92222222, , ,,53.46
,4/9/2022 21:23,11.71111111, , ,,53.08
,4/9/2022 21:26,11.53888889, , ,,52.77
,4/9/2022 21:29,11.75, , ,,53.15
,4/9/2022 21:32,11.41111111, , ,,52.54
,4/9/2022 21:35,11.19444444, , ,,52.15
,4/9/2022 21:38,10.67777778, , ,,51.22
,4/9/2022 21:41,10.29444444, , ,,50.53
,4/9/2022 21:44,9.95, , ,,49.91
,4/9/2022 21:47,9.694444444, , ,,49.45
,4/9/2022 21:50,9.477777778, , ,,49.06
,4/9/2022 21:53,9.777777778, , ,,49.6
,4/9/2022 21:56,11.36666667, , ,,52.46
,4/9/2022 21:59,11.83888889, , ,,53.31
,4/9/2022 22:02,11.96666667, , ,,53.54
,4/9/2022 22:05,11.92222222, , ,,53.46
,4/9/2022 22:08,12.31111111, , ,,54.16
,4/9/2022 22:11,12.13888889, , ,,53.85
,4/9/2022 22:14,11.88333333, , ,,53.39
,4/9/2022 22:17,11.15, , ,,52.07
,4/9/2022 22:20,10.85, , ,,51.53
,4/9/2022 22:23,10.67777778, , ,,51.22
,4/9/2022 22:26,11.02222222, , ,,51.84
,4/9/2022 22:29,11.02222222, , ,,51.84
,4/9/2022 22:32,10.72222222, , ,,51.3
,4/9/2022 22:35,10.93888889, , ,,51.69
