#,Date-Time (MDT),Ch: 1 - Temperature   (Â°C ),Host Connected,End of File
,2022-02-26 12:41,-2.877777778, , 
,2022-02-26 12:44,-4.077777778, , 
,2022-02-26 12:47,-3.733333333, , 
,2022-02-26 12:50,-3.222222222, , 
,2022-02-26 12:53,-2.877777778, , 
,2022-02-26 12:56,-2.233333333, , 
,2022-02-26 12:59,-2.361111111, , 
,2022-02-26 13:02,-2.316666667, , 
,2022-02-26 13:05,-2.277777778, , 
,2022-02-26 13:08,0.255555556, , 
,2022-02-26 13:11,1.711111111, , 
,2022-02-26 13:14,2.444444444, , 
,2022-02-26 13:17,-0.605555556, , 
,2022-02-26 13:20,-2.622222222, , 
,2022-02-26 13:23,0, , 
,2022-02-26 13:26,-0.861111111, , 
,2022-02-26 13:29,-3.694444444, , 
,2022-02-26 13:32,-4.122222222, , 
,2022-02-26 13:35,-4.422222222, , 
,2022-02-26 13:38,-5.15, , 
,2022-02-26 13:41,-4.938888889, , 
,2022-02-26 13:44,-5.666666667, , 
,2022-02-26 13:47,-5.494444444, , 
,2022-02-26 13:50,-5.277777778, , 
,2022-02-26 13:53,-5.322222222, , 
,2022-02-26 13:56,-4.55, , 
,2022-02-26 13:59,-5.105555556, , 
,2022-02-26 14:02,-4.85, , 
,2022-02-26 14:05,-4.594444444, , 
,2022-02-26 14:08,-4.722222222, , 
,2022-02-26 14:11,-4.633333333, , 
,2022-02-26 14:14,-4.938888889, , 
,2022-02-26 14:17,-4.55, , 
,2022-02-26 14:20,-3.522222222, , 
,2022-02-26 14:23,-2.75, , 
,2022-02-26 14:26,-2.705555556, , 
,2022-02-26 14:29,-2.961111111, , 
,2022-02-26 14:32,-2.188888889, , 
,2022-02-26 14:35,-1.888888889, , 
,2022-02-26 14:38,-1.633333333, , 
,2022-02-26 14:41,-1.716666667, , 
,2022-02-26 14:44,-1.888888889, , 
,2022-02-26 14:47,-1.977777778, , 
,2022-02-26 14:50,-2.75, , 
,2022-02-26 14:53,-3.994444444, , 
,2022-02-26 14:56,-0.944444444, , 
,2022-02-26 14:59,-2.233333333, , 
,2022-02-26 15:02,-3.65, , 
,2022-02-26 15:05,-3.522222222, , 
,2022-02-26 15:08,-4.122222222, , 
,2022-02-26 15:11,-4.166666667, , 
,2022-02-26 15:14,-3.65, , 
,2022-02-26 15:17,-4.122222222, , 
,2022-02-26 15:20,-4.122222222, , 
,2022-02-26 15:23,-4.594444444, , 
,2022-02-26 15:26,-4.677777778, , 
,2022-02-26 15:29,-4.077777778, , 
,2022-02-26 15:32,-3.905555556, , 
,2022-02-26 15:35,-3.605555556, , 
,2022-02-26 15:38,-4.033333333, , 
,2022-02-26 15:41,-3.694444444, , 
,2022-02-26 15:44,-3.95, , 
,2022-02-26 15:47,-3.561111111, , 
,2022-02-26 15:50,-4.205555556, , 
,2022-02-26 15:53,-5.022222222, , 
,2022-02-26 15:56,-4.977777778, , 
,2022-02-26 15:59,-4.977777778, , 
,2022-02-26 16:02,-5.366666667, , 
,2022-02-26 16:05,-5.538888889, , 
,2022-02-26 16:08,-5.577777778, , 
,2022-02-26 16:11,-5.966666667, , 
,2022-02-26 16:14,-5.966666667, , 
,2022-02-26 16:17,-6.138888889, , 
,2022-02-26 16:20,-6.394444444, , 
,2022-02-26 16:23,-6.566666667, , 
,2022-02-26 16:26,-6.65, , 
,2022-02-26 16:29,-6.866666667, , 
,2022-02-26 16:32,-7.166666667, , 
,2022-02-26 16:35,-7.466666667, , 
,2022-02-26 16:38,-7.466666667, , 
,2022-02-26 16:41,-7.894444444, , 
,2022-02-26 16:44,-7.938888889, , 
,2022-02-26 16:47,-7.855555556, , 
,2022-02-26 16:50,-8.066666667, , 
,2022-02-26 16:53,-8.494444444, , 
,2022-02-26 16:56,-8.927777778, , 
,2022-02-26 16:59,-9.438888889, , 
,2022-02-26 17:02,-9.738888889, , 
,2022-02-26 17:05,-10.34444444, , 
,2022-02-26 17:08,-10.72777778, , 
,2022-02-26 17:11,-11.07222222, , 
,2022-02-26 17:14,-11.71666667, , 
,2022-02-26 17:17,-12.66111111, , 
,2022-02-26 17:20,-13.94444444, , 
,2022-02-26 17:23,-14.37222222, , 
,2022-02-26 17:26,-14.84444444, , 
,2022-02-26 17:29,-15.18888889, , 
,2022-02-26 17:32,-15.83333333, , 
,2022-02-26 17:35,-15.83333333, , 
,2022-02-26 17:38,-16.08888889, , 
,2022-02-26 17:41,-16.05, , 
,2022-02-26 17:44,-16.68888889, , 
,2022-02-26 17:47,-17.25, , 
,2022-02-26 17:50,-17.76111111, , 
,2022-02-26 17:53,-18.02222222, , 
,2022-02-26 17:56,-18.19444444, , 
,2022-02-26 17:59,-18.40555556, , 
,2022-02-26 18:02,-18.96666667, , 
,2022-02-26 18:05,-19.52222222, , 
,2022-02-26 18:08,-19.22222222, , 
,2022-02-26 18:11,-18.87777778, , 
,2022-02-26 18:14,-19.00555556, , 
,2022-02-26 18:17,-19.60555556, , 
,2022-02-26 18:20,-19.77777778, , 
,2022-02-26 18:23,-20.03888889, , 
,2022-02-26 18:26,-20.81111111, , 
,2022-02-26 18:29,-20.68333333, , 
,2022-02-26 18:32,-20.42222222, , 
,2022-02-26 18:35,-20.63888889, , 
,2022-02-26 18:38,-20.46666667, , 
,2022-02-26 18:41,-20.51111111, , 
,2022-02-26 18:44,-21.11111111, , 
,2022-02-26 18:47,-20.81111111, , 
,2022-02-26 18:50,-20.63888889, , 
,2022-02-26 18:53,-20.68333333, , 
,2022-02-26 18:56,-21.19444444, , 
,2022-02-26 18:59,-21.32222222, , 
,2022-02-26 19:02,-21.79444444, , 
,2022-02-26 19:05,-21.75555556, , 
,2022-02-26 19:08,-21.36666667, , 
,2022-02-26 19:11,-21.71111111, , 
,2022-02-26 19:14,-21.83888889, , 
,2022-02-26 19:17,-21.02222222, , 
,2022-02-26 19:20,-21.45555556, , 
,2022-02-26 19:23,-22.01111111, , 
,2022-02-26 19:26,-22.52777778, , 
,2022-02-26 19:29,-22.73888889, , 
,2022-02-26 19:32,-23.03888889, , 
,2022-02-26 19:35,-23.16666667, , 
,2022-02-26 19:38,-23.25555556, , 
,2022-02-26 19:41,-23.3, , 
,2022-02-26 19:44,-22.61111111, , 
,2022-02-26 19:47,-22.18333333, , 
,2022-02-26 19:50,-23.08333333, , 
,2022-02-26 19:53,-23.33888889, , 
,2022-02-26 19:56,-23.63888889, , 
,2022-02-26 19:59,-23.93888889, , 
,2022-02-26 20:02,-24.37222222, , 
,2022-02-26 20:05,-24.37222222, , 
,2022-02-26 20:08,-23.81111111, , 
,2022-02-26 20:11,-24.45555556, , 
,2022-02-26 20:14,-24.2, , 
,2022-02-26 20:17,-24.5, , 
,2022-02-26 20:20,-24.15555556, , 
,2022-02-26 20:23,-23.85555556, , 
,2022-02-26 20:26,-24.41111111, , 
,2022-02-26 20:29,-24.75555556, , 
,2022-02-26 20:32,-25.14444444, , 
,2022-02-26 20:35,-24.71111111, , 
,2022-02-26 20:38,-25.22777778, , 
,2022-02-26 20:41,-25.18333333, , 
,2022-02-26 20:44,-24.32777778, , 
,2022-02-26 20:47,-24.97222222, , 
,2022-02-26 20:50,-24.8, , 
,2022-02-26 20:53,-24.41111111, , 
,2022-02-26 20:56,-24.8, , 
,2022-02-26 20:59,-24.45555556, , 
,2022-02-26 21:02,-24.67222222, , 
,2022-02-26 21:05,-25.05555556, , 
,2022-02-26 21:08,-25.14444444, , 
,2022-02-26 21:11,-25.65555556, , 
,2022-02-26 21:14,-25.22777778, , 
,2022-02-26 21:17,-24.88333333, , 
,2022-02-26 21:20,-24.62777778, , 
