#,Date-Time (MDT),Ch: 1 - Temperature   (Â°C ),Host Connected,End of File
,2022-02-18 21:48,-13.94444444, , 
,2022-02-18 21:51,-14.11666667, , 
,2022-02-18 21:54,-13.9, , 
,2022-02-18 21:57,-12.4, , 
,2022-02-18 22:00,-10.98333333, , 
,2022-02-18 22:03,-12.31666667, , 
,2022-02-18 22:06,-12.66111111, , 
,2022-02-18 22:09,-11.97222222, , 
,2022-02-18 22:12,-12.52777778, , 
,2022-02-18 22:15,-13.21666667, , 
,2022-02-18 22:18,-12.52777778, , 
,2022-02-18 22:21,-12.44444444, , 
,2022-02-18 22:24,-12.82777778, , 
,2022-02-18 22:27,-12.01666667, , 
,2022-02-18 22:30,-12.35555556, , 
,2022-02-18 22:33,-12.27222222, , 
,2022-02-18 22:36,-12.52777778, , 
,2022-02-18 22:39,-13.17222222, , 
,2022-02-18 22:42,-13.26111111, , 
,2022-02-18 22:45,-12.91666667, , 
,2022-02-18 22:48,-13.17222222, , 
,2022-02-18 22:51,-13.47222222, , 
,2022-02-18 22:54,-13.04444444, , 
,2022-02-18 22:57,-12.91666667, , 
,2022-02-18 23:00,-13.12777778, , 
,2022-02-18 23:03,-12.7, , 
,2022-02-18 23:06,-12.61666667, , 
,2022-02-18 23:09,-12.91666667, , 
,2022-02-18 23:12,-13.73333333, , 
,2022-02-18 23:15,-13.38888889, , 
,2022-02-18 23:18,-13.81666667, , 
,2022-02-18 23:21,-14.76111111, , 
,2022-02-18 23:24,-15.01666667, , 
,2022-02-18 23:27,-14.84444444, , 
,2022-02-18 23:30,-14.67222222, , 
,2022-02-18 23:33,-14.41666667, , 
,2022-02-18 23:36,-14.33333333, , 
,2022-02-18 23:39,-13.94444444, , 
,2022-02-18 23:42,-14.28888889, , 
,2022-02-18 23:45,-14.54444444, , 
,2022-02-18 23:48,-14.93333333, , 
,2022-02-18 23:51,-14.63333333, , 
,2022-02-18 23:54,-15.06111111, , 
,2022-02-18 23:57,-14.80555556, , 
,2022-02-19 0:00,-14.11666667, , 
,2022-02-19 0:03,-13.68888889, , 
,2022-02-19 0:06,-13.94444444, , 
,2022-02-19 0:09,-14.20555556, , 
,2022-02-19 0:12,-14.07222222, , 
,2022-02-19 0:15,-14.33333333, , 
,2022-02-19 0:18,-13.98888889, , 
,2022-02-19 0:21,-13.94444444, , 
,2022-02-19 0:24,-14.54444444, , 
,2022-02-19 0:27,-14.71666667, , 
,2022-02-19 0:30,-15.06111111, , 
,2022-02-19 0:33,-15.10555556, , 
,2022-02-19 0:36,-15.78888889, , 
,2022-02-19 0:39,-15.61666667, , 
,2022-02-19 0:42,-15.57777778, , 
,2022-02-19 0:45,-15.78888889, , 
,2022-02-19 0:48,-16.56111111, , 
,2022-02-19 0:51,-16.65, , 
,2022-02-19 0:54,-15.78888889, , 
,2022-02-19 0:57,-14.63333333, , 
,2022-02-19 1:00,-15.40555556, , 
,2022-02-19 1:03,-15.66111111, , 
,2022-02-19 1:06,-15.06111111, , 
,2022-02-19 1:09,-15.74444444, , 
,2022-02-19 1:12,-15.96111111, , 
,2022-02-19 1:15,-16.26111111, , 
,2022-02-19 1:18,-14.88888889, , 
,2022-02-19 1:21,-15.48888889, , 
,2022-02-19 1:24,-14.67222222, , 
,2022-02-19 1:27,-15.57777778, , 
,2022-02-19 1:30,-15.40555556, , 
,2022-02-19 1:33,-15.48888889, , 
,2022-02-19 1:36,-15.96111111, , 
,2022-02-19 1:39,-15.53333333, , 
,2022-02-19 1:42,-14.88888889, , 
,2022-02-19 1:45,-14.84444444, , 
,2022-02-19 1:48,-15.44444444, , 
,2022-02-19 1:51,-16.13333333, , 
,2022-02-19 1:54,-15.06111111, , 
,2022-02-19 1:57,-14.97777778, , 
,2022-02-19 2:00,-15.96111111, , 
,2022-02-19 2:03,-15.96111111, , 
,2022-02-19 2:06,-15.83333333, , 
,2022-02-19 2:09,-16.82222222, , 
,2022-02-19 2:12,-16.82222222, , 
,2022-02-19 2:15,-16.35, , 
,2022-02-19 2:18,-16.30555556, , 
,2022-02-19 2:21,-17.55, , 
,2022-02-19 2:24,-17.03333333, , 
,2022-02-19 2:27,-16.05, , 
,2022-02-19 2:30,-16.17777778, , 
,2022-02-19 2:33,-16.65, , 
,2022-02-19 2:36,-16.68888889, , 
,2022-02-19 2:39,-17.63333333, , 
,2022-02-19 2:42,-17.63333333, , 
,2022-02-19 2:45,-16.95, , 
,2022-02-19 2:48,-16.82222222, , 
,2022-02-19 2:51,-16.13333333, , 
,2022-02-19 2:54,-16.05, , 
,2022-02-19 2:57,-15.96111111, , 
,2022-02-19 3:00,-15.87777778, , 
,2022-02-19 3:03,-15.96111111, , 
,2022-02-19 3:06,-15.83333333, , 
,2022-02-19 3:09,-15.53333333, , 
,2022-02-19 3:12,-16.17777778, , 
,2022-02-19 3:15,-15.57777778, , 
,2022-02-19 3:18,-15.74444444, , 
,2022-02-19 3:21,-15.83333333, , 
,2022-02-19 3:24,-14.97777778, , 
,2022-02-19 3:27,-14.80555556, , 
,2022-02-19 3:30,-15.10555556, , 
,2022-02-19 3:33,-14.67222222, , 
,2022-02-19 3:36,-14.58888889, , 
,2022-02-19 3:39,-14.54444444, , 
,2022-02-19 3:42,-15.48888889, , 
,2022-02-19 3:45,-15.06111111, , 
,2022-02-19 3:48,-15.40555556, , 
,2022-02-19 3:51,-15.74444444, , 
,2022-02-19 3:54,-15.66111111, , 
,2022-02-19 3:57,-15.40555556, , 
,2022-02-19 4:00,-15.06111111, , 
,2022-02-19 4:03,-15.78888889, , 
,2022-02-19 4:06,-15.70555556, , 
,2022-02-19 4:09,-15.48888889, , 
,2022-02-19 4:12,-15.23333333, , 
,2022-02-19 4:15,-15.70555556, , 
,2022-02-19 4:18,-15.91666667, , 
,2022-02-19 4:21,-16.35, , 
,2022-02-19 4:24,-16.47777778, , 
,2022-02-19 4:27,-16.73333333, , 
,2022-02-19 4:30,-16.77777778, , 
,2022-02-19 4:33,-16.90555556, , 
,2022-02-19 4:36,-17.07777778, , 
,2022-02-19 4:39,-17.85, , 
,2022-02-19 4:42,-17.63333333, , 
,2022-02-19 4:45,-17.72222222, , 
,2022-02-19 4:48,-17.63333333, , 
,2022-02-19 4:51,-17.93333333, , 
,2022-02-19 4:54,-19.26666667, , 
,2022-02-19 4:57,-19.17777778, , 
,2022-02-19 5:00,-17.46111111, , 
,2022-02-19 5:03,-16.68888889, , 
,2022-02-19 5:06,-17.28888889, , 
,2022-02-19 5:09,-17.63333333, , 
,2022-02-19 5:12,-18.23333333, , 
,2022-02-19 5:15,-18.27777778, , 
,2022-02-19 5:18,-18.40555556, , 
,2022-02-19 5:21,-19.43888889, , 
,2022-02-19 5:24,-19.22222222, , 
,2022-02-19 5:27,-18.66666667, , 
,2022-02-19 5:30,-17.50555556, , 
,2022-02-19 5:33,-18.06111111, , 
,2022-02-19 5:36,-19.22222222, , 
,2022-02-19 5:39,-19.52222222, , 
,2022-02-19 5:42,-19.39444444, , 
,2022-02-19 5:45,-19.09444444, , 
,2022-02-19 5:48,-19.09444444, , 
,2022-02-19 5:51,-19.47777778, , 
,2022-02-19 5:54,-19.65, , 
,2022-02-19 5:57,-19.91111111, , 
,2022-02-19 6:00,-18.66666667, , 
,2022-02-19 6:03,-18.36666667, , 
,2022-02-19 6:06,-18.70555556, , 
,2022-02-19 6:09,-19.30555556, , 
,2022-02-19 6:12,-18.83333333, , 
,2022-02-19 6:15,-19.17777778, , 
,2022-02-19 6:18,-19.73888889, , 
,2022-02-19 6:21,-19.95, , 
,2022-02-19 6:24,-19.91111111, , 
,2022-02-19 6:27,-19.99444444, , 
,2022-02-19 6:30,-19.05, , 
,2022-02-19 6:33,-18.70555556, , 
,2022-02-19 6:36,-19.05, , 
,2022-02-19 6:39,-18.87777778, , 
,2022-02-19 6:42,-18.66666667, , 
,2022-02-19 6:45,-19.56666667, , 
,2022-02-19 6:48,-19.65, , 
,2022-02-19 6:51,-19.82222222, , 
,2022-02-19 6:54,-18.45, , 
,2022-02-19 6:57,-17.46111111, , 
,2022-02-19 7:00,-17.59444444, , 
,2022-02-19 7:03,-17.97777778, , 
,2022-02-19 7:06,-19.22222222, , 
,2022-02-19 7:09,-19.13888889, , 
,2022-02-19 7:12,-18.23333333, , 
,2022-02-19 7:15,-18.40555556, , 
,2022-02-19 7:18,-18.87777778, , 
,2022-02-19 7:21,-18.45, , 
,2022-02-19 7:24,-17.67777778, , 
,2022-02-19 7:27,-17.63333333, , 
,2022-02-19 7:30,-17.97777778, , 
,2022-02-19 7:33,-18.23333333, , 
,2022-02-19 7:36,-17.85, , 
,2022-02-19 7:39,-17.55, , 
,2022-02-19 7:42,-16.95, , 
,2022-02-19 7:45,-16.98888889, , 
,2022-02-19 7:48,-16.13333333, , 
,2022-02-19 7:51,-15.96111111, , 
,2022-02-19 7:54,-15.78888889, , 
,2022-02-19 7:57,-15.74444444, , 
,2022-02-19 8:00,-14.16111111, , 
,2022-02-19 8:03,-11.32777778, , 
,2022-02-19 8:06,-10.25555556, , 
,2022-02-19 8:09,-11.67222222, , 
,2022-02-19 8:12,-12.78888889, , 
,2022-02-19 8:15,-12.74444444, , 
,2022-02-19 8:18,-12.82777778, , 
,2022-02-19 8:21,-12.91666667, , 
,2022-02-19 8:24,-13.98888889, , 
,2022-02-19 8:27,-13.86111111, , 
,2022-02-19 8:30,-12.44444444, , 
,2022-02-19 8:33,-11.88888889, , 
,2022-02-19 8:36,-12.66111111, , 
,2022-02-19 8:39,-11.58333333, , 
,2022-02-19 8:42,-12.1, , 
,2022-02-19 8:45,-12.18888889, , 
,2022-02-19 8:48,-12.31666667, , 
,2022-02-19 8:51,-12.1, , 
,2022-02-19 8:54,-11.62777778, , 
,2022-02-19 8:57,-10.55555556, , 
,2022-02-19 9:00,-11.02777778, , 
,2022-02-19 9:03,-10.98333333, , 
,2022-02-19 9:06,-10.64444444, , 
,2022-02-19 9:09,-9.783333333, , 
,2022-02-19 9:12,-6.35, , 
,2022-02-19 9:15,-4.377777778, , 
,2022-02-19 9:18,-3.605555556, , 
,2022-02-19 9:21,-6.438888889, , 
,2022-02-19 9:24,-7.894444444, , 
,2022-02-19 9:27,-8.927777778, , 
,2022-02-19 9:30,-8.283333333, , 
,2022-02-19 9:33,-8.283333333, , 
,2022-02-19 9:36,-8.411111111, , 
,2022-02-19 9:39,-7.466666667, , 
,2022-02-19 9:42,-6.911111111, , 
,2022-02-19 9:45,-6.311111111, , 
,2022-02-19 9:48,-7.594444444, , 
,2022-02-19 9:51,-8.066666667, , 
,2022-02-19 9:54,-8.411111111, , 
,2022-02-19 9:57,-8.755555556, , 
,2022-02-19 10:00,-6.822222222, , 
,2022-02-19 10:03,-3.905555556, , 
,2022-02-19 10:06,-2.316666667, , 
,2022-02-19 10:09,-4.205555556, , 
,2022-02-19 10:12,-4.633333333, , 
,2022-02-19 10:15,-5.711111111, , 
,2022-02-19 10:18,-6.522222222, , 
,2022-02-19 10:21,-5.794444444, , 
,2022-02-19 10:24,-6.311111111, , 
,2022-02-19 10:27,-5.194444444, , 
,2022-02-19 10:30,-4.122222222, , 
,2022-02-19 10:33,-3.177777778, , 
,2022-02-19 10:36,-3.522222222, , 
,2022-02-19 10:39,-3.994444444, , 
,2022-02-19 10:42,-4.377777778, , 
,2022-02-19 10:45,-4.505555556, , 
,2022-02-19 10:48,-4.55, , 
,2022-02-19 10:51,-4.938888889, , 
,2022-02-19 10:54,-3.95, , 
,2022-02-19 10:57,-3.905555556, , 
,2022-02-19 11:00,-3.65, , 
,2022-02-19 11:03,-3.994444444, , 
,2022-02-19 11:06,-4.294444444, , 
,2022-02-19 11:09,-6.311111111, , 
,2022-02-19 11:12,-6.177777778, , 
,2022-02-19 11:15,-6.222222222, , 
,2022-02-19 11:18,-4.166666667, , 
,2022-02-19 11:21,-1.588888889, , 
,2022-02-19 11:24,0.338888889, , 
,2022-02-19 11:27,-3.433333333, , 
,2022-02-19 11:30,-3.694444444, , 
,2022-02-19 11:33,-3.777777778, , 
,2022-02-19 11:36,-3.861111111, , 
,2022-02-19 11:39,-3.777777778, , 
,2022-02-19 11:42,-2.105555556, , 
,2022-02-19 11:45,-2.016666667, , 
,2022-02-19 11:48,-1.161111111, , 
,2022-02-19 11:51,0.811111111, , 
,2022-02-19 11:54,0.338888889, , 
,2022-02-19 11:57,-0.861111111, , 
,2022-02-19 12:00,-2.016666667, , 
,2022-02-19 12:03,-0.733333333, , 
,2022-02-19 12:06,-0.044444444, , 
,2022-02-19 12:09,-0.688888889, , 
,2022-02-19 12:12,-1.077777778, , 
,2022-02-19 12:15,-1.205555556, , 
,2022-02-19 12:18,-1.416666667, , 
,2022-02-19 12:21,-0.133333333, , 
,2022-02-19 12:24,-0.216666667, , 
,2022-02-19 12:27,-0.433333333, , 
,2022-02-19 12:30,0.466666667, , 
,2022-02-19 12:33,0.038888889, , 
,2022-02-19 12:36,-0.861111111, , 
,2022-02-19 12:39,-0.944444444, , 
,2022-02-19 12:42,-1.416666667, , 
,2022-02-19 12:45,-1.588888889, , 
,2022-02-19 12:48,-1.633333333, , 
,2022-02-19 12:51,-1.544444444, , 
,2022-02-19 12:54,-1.077777778, , 
,2022-02-19 12:57,-1.461111111, , 
,2022-02-19 13:00,-1.677777778, , 
,2022-02-19 13:03,-1.588888889, , 
,2022-02-19 13:06,-1.505555556, , 
,2022-02-19 13:09,-1.077777778, , 
,2022-02-19 13:12,-1.85, , 
,2022-02-19 13:15,-1.677777778, , 
,2022-02-19 13:18,-1.288888889, , 
,2022-02-19 13:21,-1.205555556, , 
,2022-02-19 13:24,-0.388888889, , 
,2022-02-19 13:27,-0.516666667, , 
,2022-02-19 13:30,-1.033333333, , 
,2022-02-19 13:33,-0.733333333, , 
,2022-02-19 13:36,0.727777778, , 
,2022-02-19 13:39,-0.044444444, , 
,2022-02-19 13:42,-0.261111111, , 
,2022-02-19 13:45,0.127777778, , 
,2022-02-19 13:48,-0.172222222, , 
,2022-02-19 13:51,-0.433333333, , 
,2022-02-19 13:54,-0.516666667, , 
,2022-02-19 13:57,0.038888889, , 
,2022-02-19 14:00,0.166666667, , 
,2022-02-19 14:03,-0.816666667, , 
,2022-02-19 14:06,0.338888889, , 
,2022-02-19 14:09,0.427777778, , 
,2022-02-19 14:12,0.555555556, , 
,2022-02-19 14:15,0.383333333, , 
,2022-02-19 14:18,0.3, , 
,2022-02-19 14:21,1.2, , 
,2022-02-19 14:24,1.072222222, , 
,2022-02-19 14:27,1.583333333, , 
,2022-02-19 14:30,0.511111111, , 
,2022-02-19 14:33,0.811111111, , 
,2022-02-19 14:36,-1.077777778, , 
,2022-02-19 14:39,0.427777778, , 
,2022-02-19 14:42,0.338888889, , 
,2022-02-19 14:45,-0.688888889, , 
,2022-02-19 14:48,-0.905555556, , 
,2022-02-19 14:51,0.6, , 
,2022-02-19 14:54,0.3, , 
,2022-02-19 14:57,0.3, , 
,2022-02-19 15:00,0.983333333, , 
,2022-02-19 15:03,2.744444444, , 
,2022-02-19 15:06,2.4, , 
,2022-02-19 15:09,1.5, , 
,2022-02-19 15:12,0.466666667, , 
,2022-02-19 15:15,1.027777778, , 
,2022-02-19 15:18,0.166666667, , 
,2022-02-19 15:21,1.072222222, , 
,2022-02-19 15:24,1.238888889, , 
,2022-02-19 15:27,1.027777778, , 
,2022-02-19 15:30,0.727777778, , 
,2022-02-19 15:33,1.072222222, , 
,2022-02-19 15:36,0.083333333, , 
,2022-02-19 15:39,-0.516666667, , 
,2022-02-19 15:42,-0.305555556, , 
,2022-02-19 15:45,-0.433333333, , 
,2022-02-19 15:48,-0.688888889, , 
,2022-02-19 15:51,-1.161111111, , 
,2022-02-19 15:54,-0.605555556, , 
,2022-02-19 15:57,0.211111111, , 
,2022-02-19 16:00,-0.988888889, , 
,2022-02-19 16:03,-0.088888889, , 
,2022-02-19 16:06,0.383333333, , 
,2022-02-19 16:09,0.6, , 
,2022-02-19 16:12,1.155555556, , 
,2022-02-19 16:15,0.683333333, , 
,2022-02-19 16:18,-0.472222222, , 
,2022-02-19 16:21,-1.588888889, , 
,2022-02-19 16:24,-1.377777778, , 
,2022-02-19 16:27,-2.361111111, , 
,2022-02-19 16:30,-2.016666667, , 
,2022-02-19 16:33,-1.977777778, , 
,2022-02-19 16:36,-1.716666667, , 
,2022-02-19 16:39,-2.488888889, , 
,2022-02-19 16:42,-2.833333333, , 
,2022-02-19 16:45,-2.75, , 
,2022-02-19 16:48,-2.961111111, , 
,2022-02-19 16:51,-3.477777778, , 
,2022-02-19 16:54,-5.105555556, , 
,2022-02-19 16:57,-5.15, , 
,2022-02-19 17:00,-4.633333333, , 
,2022-02-19 17:03,-4.938888889, , 
,2022-02-19 17:06,-5.966666667, , 
,2022-02-19 17:09,-6.822222222, , 
,2022-02-19 17:12,-7.511111111, , 
,2022-02-19 17:15,-7.855555556, , 
,2022-02-19 17:18,-7.338888889, , 
,2022-02-19 17:21,-8.327777778, , 
,2022-02-19 17:24,-7.983333333, , 
,2022-02-19 17:27,-8.838888889, , 
,2022-02-19 17:30,-9.483333333, , 
,2022-02-19 17:33,-10.12777778, , 
,2022-02-19 17:36,-8.838888889, , 
,2022-02-19 17:39,-8.711111111, , 
,2022-02-19 17:42,-8.666666667, , 
,2022-02-19 17:45,-9.527777778, , 
,2022-02-19 17:48,-9.527777778, , 
,2022-02-19 17:51,-9.1, , 
,2022-02-19 17:54,-10.72777778, , 
,2022-02-19 17:57,-11.02777778, , 
,2022-02-19 18:00,-10.34444444, , 
,2022-02-19 18:03,-10.94444444, , 
,2022-02-19 18:06,-10.72777778, , 
,2022-02-19 18:09,-10.77222222, , 
,2022-02-19 18:12,-11.5, , 
,2022-02-19 18:15,-12.22777778, , 
,2022-02-19 18:18,-10.42777778, , 
,2022-02-19 18:21,-11.15555556, , 
,2022-02-19 18:24,-11.45555556, , 
,2022-02-19 18:27,-10.98333333, , 
,2022-02-19 18:30,-11.75555556, , 
,2022-02-19 18:33,-11.92777778, , 
,2022-02-19 18:36,-11.58333333, , 
,2022-02-19 18:39,-10.77222222, , 
,2022-02-19 18:42,-11.37222222, , 
,2022-02-19 18:45,-11.41666667, , 
,2022-02-19 18:48,-12.31666667, , 
,2022-02-19 18:51,-12.14444444, , 
,2022-02-19 18:54,-11.5, , 
,2022-02-19 18:57,-10.6, , 
,2022-02-19 19:00,-10.12777778, , 
,2022-02-19 19:03,-11.28333333, , 
,2022-02-19 19:06,-10.42777778, , 
,2022-02-19 19:09,-10.08333333, , 
,2022-02-19 19:12,-10.72777778, , 
,2022-02-19 19:15,-10.68333333, , 
,2022-02-19 19:18,-9.572222222, , 
,2022-02-19 19:21,-8.838888889, , 
,2022-02-19 19:24,-8.883333333, , 
,2022-02-19 19:27,-9.183333333, , 
,2022-02-19 19:30,-8.155555556, , 
,2022-02-19 19:33,-7.594444444, , 
,2022-02-19 19:36,-8.366666667, , 
,2022-02-19 19:39,-7.638888889, , 
,2022-02-19 19:42,-9.266666667, , 
,2022-02-19 19:45,-8.966666667, , 
,2022-02-19 19:48,-8.111111111, , 
,2022-02-19 19:51,-6.311111111, , 
,2022-02-19 19:54,-7.294444444, , 
,2022-02-19 19:57,-9.183333333, , 
,2022-02-19 20:00,-8.411111111, , 
,2022-02-19 20:03,-8.111111111, , 
,2022-02-19 20:06,-8.627777778, , 
,2022-02-19 20:09,-8.194444444, , 
,2022-02-19 20:12,-9.1, , 
,2022-02-19 20:15,-9.438888889, , 
,2022-02-19 20:18,-9.7, , 
,2022-02-19 20:21,-10.25555556, , 
,2022-02-19 20:24,-8.966666667, , 
,2022-02-19 20:27,-9.138888889, , 
,2022-02-19 20:30,-9.266666667, , 
,2022-02-19 20:33,-9.266666667, , 
,2022-02-19 20:36,-7.683333333, , 
,2022-02-19 20:39,-8.966666667, , 
,2022-02-19 20:42,-10.21111111, , 
,2022-02-19 20:45,-11.32777778, , 
,2022-02-19 20:48,-10.81111111, , 
,2022-02-19 20:51,-10.85555556, , 
,2022-02-19 20:54,-10.77222222, , 
,2022-02-19 20:57,-10.64444444, , 
,2022-02-19 21:00,-10.17222222, , 
,2022-02-19 21:03,-10.68333333, , 
,2022-02-19 21:06,-10.81111111, , 
,2022-02-19 21:09,-10.85555556, , 
,2022-02-19 21:12,-11.24444444, , 
,2022-02-19 21:15,-11.8, , 
,2022-02-19 21:18,-11.92777778, , 
,2022-02-19 21:21,-12.52777778, , 
,2022-02-19 21:24,-12.52777778, , 
,2022-02-19 21:27,-11.92777778, , 
,2022-02-19 21:30,-10.85555556, , 
,2022-02-19 21:33,-11.28333333, , 
,2022-02-19 21:36,-12.01666667, , 
,2022-02-19 21:39,-11.71666667, , 
,2022-02-19 21:42,-12.05555556, , 
,2022-02-19 21:45,-10.94444444, , 
,2022-02-19 21:48,-11.32777778, , 
,2022-02-19 21:51,-11.24444444, , 
,2022-02-19 21:54,-11.32777778, , 
,2022-02-19 21:57,-11.28333333, , 
,2022-02-19 22:00,-12.66111111, , 
,2022-02-19 22:03,-10.25555556, , 
,2022-02-19 22:06,-10.34444444, , 
,2022-02-19 22:09,-11.71666667, , 
,2022-02-19 22:12,-12.44444444, , 
,2022-02-19 22:15,-11.58333333, , 
,2022-02-19 22:18,-12.35555556, , 
,2022-02-19 22:21,-11.71666667, , 
,2022-02-19 22:24,-13, , 
,2022-02-19 22:27,-13.64444444, , 
