#,Date-Time (MDT),Ch: 1 - Temperature   (Â°C ),Host Connected,End of File
,2022-02-18 22:25,-11.5, , 
,2022-02-18 22:28,-11.11666667, , 
,2022-02-18 22:31,-11.2, , 
,2022-02-18 22:34,-12.1, , 
,2022-02-18 22:37,-11.75555556, , 
,2022-02-18 22:40,-12.74444444, , 
,2022-02-18 22:43,-13, , 
,2022-02-18 22:46,-13.47222222, , 
,2022-02-18 22:49,-12.87222222, , 
,2022-02-18 22:52,-11.2, , 
,2022-02-18 22:55,-11.2, , 
,2022-02-18 22:58,-10.98333333, , 
,2022-02-18 23:01,-11.67222222, , 
,2022-02-18 23:04,-11.45555556, , 
,2022-02-18 23:07,-10.9, , 
,2022-02-18 23:10,-12.22777778, , 
,2022-02-18 23:13,-12.1, , 
,2022-02-18 23:16,-13.26111111, , 
,2022-02-18 23:19,-12.01666667, , 
,2022-02-18 23:22,-11.32777778, , 
,2022-02-18 23:25,-12.1, , 
,2022-02-18 23:28,-12.27222222, , 
,2022-02-18 23:31,-12.48888889, , 
,2022-02-18 23:34,-12.57222222, , 
,2022-02-18 23:37,-13.56111111, , 
,2022-02-18 23:40,-14.20555556, , 
,2022-02-18 23:43,-13.64444444, , 
,2022-02-18 23:46,-12.57222222, , 
,2022-02-18 23:49,-12.96111111, , 
,2022-02-18 23:52,-13.81666667, , 
,2022-02-18 23:55,-13.73333333, , 
,2022-02-18 23:58,-12.82777778, , 
,2022-02-19 0:01,-13.51666667, , 
,2022-02-19 0:04,-14.41666667, , 
,2022-02-19 0:07,-12.96111111, , 
,2022-02-19 0:10,-13.68888889, , 
,2022-02-19 0:13,-12.96111111, , 
,2022-02-19 0:16,-11.75555556, , 
,2022-02-19 0:19,-12.4, , 
,2022-02-19 0:22,-11.92777778, , 
,2022-02-19 0:25,-12.35555556, , 
,2022-02-19 0:28,-13.47222222, , 
,2022-02-19 0:31,-14.54444444, , 
,2022-02-19 0:34,-13.21666667, , 
,2022-02-19 0:37,-13.04444444, , 
,2022-02-19 0:40,-12.96111111, , 
,2022-02-19 0:43,-15.53333333, , 
,2022-02-19 0:46,-15.96111111, , 
,2022-02-19 0:49,-15.44444444, , 
,2022-02-19 0:52,-15.78888889, , 
,2022-02-19 0:55,-15.27777778, , 
,2022-02-19 0:58,-13.12777778, , 
,2022-02-19 1:01,-13.86111111, , 
,2022-02-19 1:04,-14.50555556, , 
,2022-02-19 1:07,-16.47777778, , 
,2022-02-19 1:10,-16.08888889, , 
,2022-02-19 1:13,-15.48888889, , 
,2022-02-19 1:16,-15.40555556, , 
,2022-02-19 1:19,-15.06111111, , 
,2022-02-19 1:22,-14.97777778, , 
,2022-02-19 1:25,-16.05, , 
,2022-02-19 1:28,-16.60555556, , 
,2022-02-19 1:31,-16.60555556, , 
,2022-02-19 1:34,-16.51666667, , 
,2022-02-19 1:37,-16.47777778, , 
,2022-02-19 1:40,-16.90555556, , 
,2022-02-19 1:43,-15.91666667, , 
,2022-02-19 1:46,-16.26111111, , 
,2022-02-19 1:49,-16.86111111, , 
,2022-02-19 1:52,-17.16111111, , 
,2022-02-19 1:55,-16.51666667, , 
,2022-02-19 1:58,-15.10555556, , 
,2022-02-19 2:01,-14.71666667, , 
,2022-02-19 2:04,-15.53333333, , 
,2022-02-19 2:07,-15.06111111, , 
,2022-02-19 2:10,-16.00555556, , 
,2022-02-19 2:13,-16.26111111, , 
,2022-02-19 2:16,-14.97777778, , 
,2022-02-19 2:19,-14.84444444, , 
,2022-02-19 2:22,-15.66111111, , 
,2022-02-19 2:25,-15.66111111, , 
,2022-02-19 2:28,-15.44444444, , 
,2022-02-19 2:31,-15.36111111, , 
,2022-02-19 2:34,-15.06111111, , 
,2022-02-19 2:37,-16.21666667, , 
,2022-02-19 2:40,-15.78888889, , 
,2022-02-19 2:43,-16.26111111, , 
,2022-02-19 2:46,-16.35, , 
,2022-02-19 2:49,-14.80555556, , 
,2022-02-19 2:52,-14.20555556, , 
,2022-02-19 2:55,-15.78888889, , 
,2022-02-19 2:58,-16.56111111, , 
,2022-02-19 3:01,-17.46111111, , 
,2022-02-19 3:04,-17.37777778, , 
,2022-02-19 3:07,-15.06111111, , 
,2022-02-19 3:10,-16.26111111, , 
,2022-02-19 3:13,-14.33333333, , 
,2022-02-19 3:16,-14.71666667, , 
,2022-02-19 3:19,-15.18888889, , 
,2022-02-19 3:22,-17.85, , 
,2022-02-19 3:25,-16.35, , 
,2022-02-19 3:28,-16.43333333, , 
,2022-02-19 3:31,-16.47777778, , 
,2022-02-19 3:34,-15.31666667, , 
,2022-02-19 3:37,-14.41666667, , 
,2022-02-19 3:40,-14.37222222, , 
,2022-02-19 3:43,-14.20555556, , 
,2022-02-19 3:46,-14.07222222, , 
,2022-02-19 3:49,-13.98888889, , 
,2022-02-19 3:52,-14.20555556, , 
,2022-02-19 3:55,-13.98888889, , 
,2022-02-19 3:58,-13.6, , 
,2022-02-19 4:01,-13.38888889, , 
,2022-02-19 4:04,-13.47222222, , 
,2022-02-19 4:07,-13.64444444, , 
,2022-02-19 4:10,-13.68888889, , 
,2022-02-19 4:13,-13.86111111, , 
,2022-02-19 4:16,-16.68888889, , 
,2022-02-19 4:19,-15.10555556, , 
,2022-02-19 4:22,-16.05, , 
,2022-02-19 4:25,-14.76111111, , 
,2022-02-19 4:28,-14.20555556, , 
,2022-02-19 4:31,-13.68888889, , 
,2022-02-19 4:34,-16.08888889, , 
,2022-02-19 4:37,-15.48888889, , 
,2022-02-19 4:40,-15.74444444, , 
,2022-02-19 4:43,-16.73333333, , 
,2022-02-19 4:46,-16.95, , 
,2022-02-19 4:49,-17.80555556, , 
,2022-02-19 4:52,-17.55, , 
,2022-02-19 4:55,-17.67777778, , 
,2022-02-19 4:58,-17.28888889, , 
,2022-02-19 5:01,-18.02222222, , 
,2022-02-19 5:04,-18.10555556, , 
,2022-02-19 5:07,-17.76111111, , 
,2022-02-19 5:10,-18.06111111, , 
,2022-02-19 5:13,-17.28888889, , 
,2022-02-19 5:16,-17.46111111, , 
,2022-02-19 5:19,-17.89444444, , 
,2022-02-19 5:22,-17.67777778, , 
,2022-02-19 5:25,-15.78888889, , 
,2022-02-19 5:28,-17.76111111, , 
,2022-02-19 5:31,-17.97777778, , 
,2022-02-19 5:34,-17.07777778, , 
,2022-02-19 5:37,-16.82222222, , 
,2022-02-19 5:40,-16.90555556, , 
,2022-02-19 5:43,-16.65, , 
,2022-02-19 5:46,-16.98888889, , 
,2022-02-19 5:49,-17.72222222, , 
,2022-02-19 5:52,-17.97777778, , 
,2022-02-19 5:55,-18.10555556, , 
,2022-02-19 5:58,-18.49444444, , 
,2022-02-19 6:01,-18.49444444, , 
,2022-02-19 6:04,-18.83333333, , 
,2022-02-19 6:07,-19.00555556, , 
,2022-02-19 6:10,-18.96666667, , 
,2022-02-19 6:13,-17.76111111, , 
,2022-02-19 6:16,-16.30555556, , 
,2022-02-19 6:19,-15.87777778, , 
,2022-02-19 6:22,-17.76111111, , 
,2022-02-19 6:25,-18.15, , 
,2022-02-19 6:28,-17.89444444, , 
,2022-02-19 6:31,-18.45, , 
,2022-02-19 6:34,-18.92222222, , 
,2022-02-19 6:37,-18.83333333, , 
,2022-02-19 6:40,-18.57777778, , 
,2022-02-19 6:43,-19.35, , 
,2022-02-19 6:46,-19.60555556, , 
,2022-02-19 6:49,-19.30555556, , 
,2022-02-19 6:52,-18.57777778, , 
,2022-02-19 6:55,-18.66666667, , 
,2022-02-19 6:58,-18.66666667, , 
,2022-02-19 7:01,-18.19444444, , 
,2022-02-19 7:04,-18.49444444, , 
,2022-02-19 7:07,-18.49444444, , 
,2022-02-19 7:10,-18.23333333, , 
,2022-02-19 7:13,-18.53333333, , 
,2022-02-19 7:16,-18.62222222, , 
,2022-02-19 7:19,-17.97777778, , 
,2022-02-19 7:22,-17.93333333, , 
,2022-02-19 7:25,-17.93333333, , 
,2022-02-19 7:28,-17.63333333, , 
,2022-02-19 7:31,-16.47777778, , 
,2022-02-19 7:34,-15.23333333, , 
,2022-02-19 7:37,-15.74444444, , 
,2022-02-19 7:40,-16.08888889, , 
,2022-02-19 7:43,-17.25, , 
,2022-02-19 7:46,-17.50555556, , 
,2022-02-19 7:49,-17.20555556, , 
,2022-02-19 7:52,-17.03333333, , 
,2022-02-19 7:55,-17.03333333, , 
,2022-02-19 7:58,-15.44444444, , 
,2022-02-19 8:01,-16.56111111, , 
,2022-02-19 8:04,-17.03333333, , 
,2022-02-19 8:07,-16.08888889, , 
,2022-02-19 8:10,-14.67222222, , 
,2022-02-19 8:13,-14.20555556, , 
,2022-02-19 8:16,-13.38888889, , 
,2022-02-19 8:19,-13.81666667, , 
,2022-02-19 8:22,-12.96111111, , 
,2022-02-19 8:25,-12.14444444, , 
,2022-02-19 8:28,-11.37222222, , 
,2022-02-19 8:31,-10.72777778, , 
,2022-02-19 8:34,-11.71666667, , 
,2022-02-19 8:37,-11.37222222, , 
,2022-02-19 8:40,-12.01666667, , 
,2022-02-19 8:43,-11.67222222, , 
,2022-02-19 8:46,-9.7, , 
,2022-02-19 8:49,-8.455555556, , 
,2022-02-19 8:52,-6.95, , 
,2022-02-19 8:55,-7.038888889, , 
,2022-02-19 8:58,-7.594444444, , 
,2022-02-19 9:01,-9.738888889, , 
,2022-02-19 9:04,-11.8, , 
,2022-02-19 9:07,-11.62777778, , 
,2022-02-19 9:10,-10.08333333, , 
,2022-02-19 9:13,-7.211111111, , 
,2022-02-19 9:16,-7.983333333, , 
,2022-02-19 9:19,-7.766666667, , 
,2022-02-19 9:22,-6.911111111, , 
,2022-02-19 9:25,-8.366666667, , 
,2022-02-19 9:28,-9.355555556, , 
,2022-02-19 9:31,-10.3, , 
,2022-02-19 9:34,-10.08333333, , 
,2022-02-19 9:37,-9.527777778, , 
,2022-02-19 9:40,-9.311111111, , 
,2022-02-19 9:43,-9.4, , 
,2022-02-19 9:46,-8.366666667, , 
,2022-02-19 9:49,-7.555555556, , 
,2022-02-19 9:52,-6.266666667, , 
,2022-02-19 9:55,-4.377777778, , 
,2022-02-19 9:58,-3.133333333, , 
,2022-02-19 10:01,-0.516666667, , 
,2022-02-19 10:04,0.338888889, , 
,2022-02-19 10:07,-0.388888889, , 
,2022-02-19 10:10,0.6, , 
,2022-02-19 10:13,-0.133333333, , 
,2022-02-19 10:16,0.083333333, , 
,2022-02-19 10:19,2.227777778, , 
,2022-02-19 10:22,2.744444444, , 
,2022-02-19 10:25,2.572222222, , 
,2022-02-19 10:28,2.655555556, , 
,2022-02-19 10:31,1.972222222, , 
,2022-02-19 10:34,1.883333333, , 
,2022-02-19 10:37,-0.472222222, , 
,2022-02-19 10:40,0.166666667, , 
,2022-02-19 10:43,0.9, , 
,2022-02-19 10:46,2.227777778, , 
,2022-02-19 10:49,2.872222222, , 
,2022-02-19 10:52,2.827777778, , 
,2022-02-19 10:55,2.827777778, , 
,2022-02-19 10:58,0.811111111, , 
,2022-02-19 11:01,-0.433333333, , 
,2022-02-19 11:04,0.338888889, , 
,2022-02-19 11:07,1.672222222, , 
,2022-02-19 11:10,0.211111111, , 
,2022-02-19 11:13,0.555555556, , 
,2022-02-19 11:16,0.638888889, , 
,2022-02-19 11:19,1.972222222, , 
,2022-02-19 11:22,2.4, , 
,2022-02-19 11:25,4.416666667, , 
,2022-02-19 11:28,4.372222222, , 
,2022-02-19 11:31,2.572222222, , 
,2022-02-19 11:34,2.527777778, , 
,2022-02-19 11:37,3.555555556, , 
,2022-02-19 11:40,4.027777778, , 
,2022-02-19 11:43,3.727777778, , 
,2022-02-19 11:46,1.883333333, , 
,2022-02-19 11:49,1.538888889, , 
,2022-02-19 11:52,2.144444444, , 
,2022-02-19 11:55,3, , 
,2022-02-19 11:58,3.772222222, , 
,2022-02-19 12:01,4.761111111, , 
,2022-02-19 12:04,2.311111111, , 
,2022-02-19 12:07,3.727777778, , 
,2022-02-19 12:10,4.416666667, , 
,2022-02-19 12:13,4.588888889, , 
,2022-02-19 12:16,5.572222222, , 
,2022-02-19 12:19,3.255555556, , 
,2022-02-19 12:22,3.388888889, , 
,2022-02-19 12:25,4.844444444, , 
,2022-02-19 12:28,4.933333333, , 
,2022-02-19 12:31,3.855555556, , 
,2022-02-19 12:34,3.555555556, , 
,2022-02-19 12:37,3.3, , 
,2022-02-19 12:40,-0.044444444, , 
,2022-02-19 12:43,-0.044444444, , 
,2022-02-19 12:46,0.038888889, , 
,2022-02-19 12:49,0.983333333, , 
,2022-02-19 12:52,2.311111111, , 
,2022-02-19 12:55,4.588888889, , 
,2022-02-19 12:58,5.316666667, , 
,2022-02-19 13:01,5.788888889, , 
,2022-02-19 13:04,6.644444444, , 
,2022-02-19 13:07,6.644444444, , 
,2022-02-19 13:10,3.6, , 
,2022-02-19 13:13,3.555555556, , 
,2022-02-19 13:16,3.855555556, , 
,2022-02-19 13:19,3.944444444, , 
,2022-02-19 13:22,2.616666667, , 
,2022-02-19 13:25,1.755555556, , 
,2022-02-19 13:28,0.638888889, , 
,2022-02-19 13:31,2.4, , 
,2022-02-19 13:34,5.533333333, , 
,2022-02-19 13:37,8.061111111, , 
,2022-02-19 13:40,4.972222222, , 
,2022-02-19 13:43,3.944444444, , 
,2022-02-19 13:46,4.8, , 
,2022-02-19 13:49,5.572222222, , 
,2022-02-19 13:52,6.861111111, , 
,2022-02-19 13:55,6.133333333, , 
,2022-02-19 13:58,3.816666667, , 
,2022-02-19 14:01,5.316666667, , 
,2022-02-19 14:04,6.944444444, , 
,2022-02-19 14:07,6.777777778, , 
,2022-02-19 14:10,4.888888889, , 
,2022-02-19 14:13,3.988888889, , 
,2022-02-19 14:16,6.044444444, , 
,2022-02-19 14:19,7.633333333, , 
,2022-02-19 14:22,8.277777778, , 
,2022-02-19 14:25,6.388888889, , 
,2022-02-19 14:28,5.916666667, , 
,2022-02-19 14:31,5.788888889, , 
,2022-02-19 14:34,4.5, , 
,2022-02-19 14:37,4.288888889, , 
,2022-02-19 14:40,2.055555556, , 
,2022-02-19 14:43,2.616666667, , 
,2022-02-19 14:46,1.883333333, , 
,2022-02-19 14:49,-0.605555556, , 
,2022-02-19 14:52,-0.305555556, , 
,2022-02-19 14:55,-1.805555556, , 
,2022-02-19 14:58,-0.133333333, , 
,2022-02-19 15:01,1.411111111, , 
,2022-02-19 15:04,2.916666667, , 
,2022-02-19 15:07,2.4, , 
,2022-02-19 15:10,0.038888889, , 
,2022-02-19 15:13,-0.044444444, , 
,2022-02-19 15:16,0.6, , 
,2022-02-19 15:19,1.627777778, , 
,2022-02-19 15:22,-0.472222222, , 
,2022-02-19 15:25,-2.105555556, , 
,2022-02-19 15:28,-2.922222222, , 
,2022-02-19 15:31,-3.35, , 
,2022-02-19 15:34,-3.261111111, , 
,2022-02-19 15:37,-3.561111111, , 
,2022-02-19 15:40,-3.222222222, , 
,2022-02-19 15:43,-2.661111111, , 
,2022-02-19 15:46,-2.188888889, , 
,2022-02-19 15:49,-1.416666667, , 
,2022-02-19 15:52,-1.116666667, , 
,2022-02-19 15:55,-0.305555556, , 
,2022-02-19 15:58,-0.733333333, , 
,2022-02-19 16:01,-2.877777778, , 
,2022-02-19 16:04,-3.005555556, , 
,2022-02-19 16:07,-3.088888889, , 
,2022-02-19 16:10,-2.188888889, , 
,2022-02-19 16:13,-3.305555556, , 
,2022-02-19 16:16,-3.561111111, , 
,2022-02-19 16:19,-4.077777778, , 
,2022-02-19 16:22,-2.961111111, , 
,2022-02-19 16:25,-1.933333333, , 
,2022-02-19 16:28,-0.472222222, , 
,2022-02-19 16:31,-0.905555556, , 
,2022-02-19 16:34,-0.816666667, , 
,2022-02-19 16:37,-2.533333333, , 
,2022-02-19 16:40,-3.777777778, , 
,2022-02-19 16:43,-3.694444444, , 
,2022-02-19 16:46,-4.85, , 
,2022-02-19 16:49,-5.622222222, , 
,2022-02-19 16:52,-6.566666667, , 
,2022-02-19 16:55,-7.338888889, , 
,2022-02-19 16:58,-7.511111111, , 
,2022-02-19 17:01,-7.855555556, , 
,2022-02-19 17:04,-7.338888889, , 
,2022-02-19 17:07,-7.422222222, , 
,2022-02-19 17:10,-7.038888889, , 
,2022-02-19 17:13,-7.894444444, , 
,2022-02-19 17:16,-8.155555556, , 
,2022-02-19 17:19,-9.1, , 
,2022-02-19 17:22,-8.066666667, , 
,2022-02-19 17:25,-9.738888889, , 
,2022-02-19 17:28,-9.527777778, , 
,2022-02-19 17:31,-10.12777778, , 
,2022-02-19 17:34,-9.738888889, , 
,2022-02-19 17:37,-9.738888889, , 
,2022-02-19 17:40,-10.03888889, , 
,2022-02-19 17:43,-10.38333333, , 
,2022-02-19 17:46,-10.3, , 
,2022-02-19 17:49,-10.64444444, , 
,2022-02-19 17:52,-10.68333333, , 
,2022-02-19 17:55,-9.911111111, , 
,2022-02-19 17:58,-11.07222222, , 
,2022-02-19 18:01,-10.3, , 
,2022-02-19 18:04,-10.03888889, , 
,2022-02-19 18:07,-9.655555556, , 
,2022-02-19 18:10,-8.755555556, , 
,2022-02-19 18:13,-8.666666667, , 
,2022-02-19 18:16,-8.327777778, , 
,2022-02-19 18:19,-8.666666667, , 
,2022-02-19 18:22,-8.711111111, , 
,2022-02-19 18:25,-8.327777778, , 
,2022-02-19 18:28,-7.255555556, , 
,2022-02-19 18:31,-4.422222222, , 
,2022-02-19 18:34,-4.977777778, , 
,2022-02-19 18:37,-7.511111111, , 
,2022-02-19 18:40,-8.711111111, , 
,2022-02-19 18:43,-7.983333333, , 
,2022-02-19 18:46,-6.011111111, , 
,2022-02-19 18:49,-4.722222222, , 
,2022-02-19 18:52,-3.088888889, , 
,2022-02-19 18:55,-6.266666667, , 
,2022-02-19 18:58,-6.95, , 
,2022-02-19 19:01,-7.122222222, , 
,2022-02-19 19:04,-7.811111111, , 
,2022-02-19 19:07,-7.722222222, , 
,2022-02-19 19:10,-6.95, , 
,2022-02-19 19:13,-7.383333333, , 
,2022-02-19 19:16,-6.866666667, , 
,2022-02-19 19:19,-6.694444444, , 
,2022-02-19 19:22,-7.083333333, , 
,2022-02-19 19:25,-6.65, , 
,2022-02-19 19:28,-6.783333333, , 
,2022-02-19 19:31,-7.383333333, , 
,2022-02-19 19:34,-7.638888889, , 
,2022-02-19 19:37,-7.083333333, , 
,2022-02-19 19:40,-6.822222222, , 
,2022-02-19 19:43,-7.338888889, , 
,2022-02-19 19:46,-7.722222222, , 
,2022-02-19 19:49,-7.083333333, , 
,2022-02-19 19:52,-7.594444444, , 
,2022-02-19 19:55,-7.683333333, , 
,2022-02-19 19:58,-8.027777778, , 
,2022-02-19 20:01,-8.066666667, , 
,2022-02-19 20:04,-7.855555556, , 
,2022-02-19 20:07,-7.422222222, , 
,2022-02-19 20:10,-7.894444444, , 
,2022-02-19 20:13,-8.366666667, , 
,2022-02-19 20:16,-8.8, , 
,2022-02-19 20:19,-8.883333333, , 
,2022-02-19 20:22,-9.527777778, , 
,2022-02-19 20:25,-8.283333333, , 
,2022-02-19 20:28,-8.711111111, , 
,2022-02-19 20:31,-9.911111111, , 
,2022-02-19 20:34,-8.711111111, , 
,2022-02-19 20:37,-8.666666667, , 
,2022-02-19 20:40,-7.338888889, , 
,2022-02-19 20:43,-10.68333333, , 
,2022-02-19 20:46,-10.38333333, , 
,2022-02-19 20:49,-9.827777778, , 
,2022-02-19 20:52,-10.81111111, , 
,2022-02-19 20:55,-10.6, , 
,2022-02-19 20:58,-9.527777778, , 
,2022-02-19 21:01,-8.238888889, , 
,2022-02-19 21:04,-7.294444444, , 
,2022-02-19 21:07,-9.311111111, , 
,2022-02-19 21:10,-8.155555556, , 
,2022-02-19 21:13,-9.783333333, , 
,2022-02-19 21:16,-9.7, , 
,2022-02-19 21:19,-10.81111111, , 
,2022-02-19 21:22,-9.911111111, , 
,2022-02-19 21:25,-9.572222222, , 
,2022-02-19 21:28,-8.111111111, , 
,2022-02-19 21:31,-7.638888889, , 
,2022-02-19 21:34,-8.027777778, , 
,2022-02-19 21:37,-8.755555556, , 
,2022-02-19 21:40,-8.327777778, , 
,2022-02-19 21:43,-8.366666667, , 
,2022-02-19 21:46,-8.283333333, , 
,2022-02-19 21:49,-7.811111111, , 
,2022-02-19 21:52,-7.722222222, , 
,2022-02-19 21:55,-8.494444444, , 
,2022-02-19 21:58,-7.722222222, , 
,2022-02-19 22:01,-8.194444444, , 
,2022-02-19 22:04,-9.4, , 
,2022-02-19 22:07,-11.37222222, , 
,2022-02-19 22:10,-12.01666667, , 
,2022-02-19 22:13,-11.41666667, , 
,2022-02-19 22:16,-11.75555556, , 
,2022-02-19 22:19,-11.88888889, , 
,2022-02-19 22:22,-11.41666667, , 
,2022-02-19 22:25,-12.27222222, , 
,2022-02-19 22:28,-12.01666667, , 
,2022-02-19 22:31,-10.25555556, , 
,2022-02-19 22:34,-12.27222222, , 
,2022-02-19 22:37,-12.57222222, , 
,2022-02-19 22:40,-12.27222222, , 
,2022-02-19 22:43,-12.05555556, , 
,2022-02-19 22:46,-11.11666667, , 
,2022-02-19 22:49,-9.527777778, , 
,2022-02-19 22:52,-8.583333333, , 
,2022-02-19 22:55,-8.494444444, , 
,2022-02-19 22:58,-8.327777778, , 
,2022-02-19 23:01,-7.383333333, , 
,2022-02-19 23:04,-7.511111111, , 
,2022-02-19 23:07,-6.994444444, , 
,2022-02-19 23:10,-8.494444444, , 
